link,exact_address,size,rooms,monthly_fee,location,has_elevator,has_balcony,listing_price,end_price,price_change_percentage,price_per_sqm,date
https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-kaptensgatan-11-7686987994727969591,Kaptensgatan 11,105.0,4.0,4375,"Östermalm, Stockholms kommun",True,False,15299145,17900000,17,170476,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-alvsjo-stockholms-kommun-prastgardsgrand-14-4202857487802923486,Prästgårdsgränd 14,75.0,3.0,4424,"Älvsjö, Stockholms kommun",True,True,3350000,3350000,0,44667,2024-08-23
https://www.hemnet.se/salda/radhus-4rum-gamla-alvsjo-stockholms-kommun-langsjovagen-18-5356416493419967687,Långsjövägen 18,112.3,4.0,4440,"Gamla Älvsjö, Stockholms kommun",False,False,5983606,7300000,22,65004,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-gamla-stan-stockholms-kommun-osterlanggatan-33-1313173408325209194,Österlånggatan 33,41.0,2.0,2079,"Gamla stan, Stockholms kommun",False,False,4870689,5650000,16,137805,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-katarina-sofia-stockholms-kommun-erstagatan-26,-2,5-tr-4865881474168045773",Erstagatan 26,72.0,3.0,3842,"Södermalm - Katarina Sofia, Stockholms kommun",True,True,7982456,9100000,14,126389,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-fredhall-stockholms-kommun-frodingsvagen-10-4562251385953491820,Frödingsvägen 10,36.0,1.0,2988,"Fredhäll, Stockholms kommun",False,False,2621359,2700000,3,75000,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-vallingby-centrum-stockholms-kommun-jamtlandsgatan-112-8911404837212452167,Jämtlandsgatan 112,58.0,2.0,4757,"Vällingby - Centrum, Stockholms kommun",False,True,1695652,1950000,15,33621,2024-08-23
"https://www.hemnet.se/salda/lagenhet-2rum-bromma-annedal-stockholms-kommun-kamomillagatan-17,-5-tr,-8010134680046946231",Kamomillagatan 17,54.0,2.0,2197,"Bromma / Annedal, Stockholms kommun",True,True,3258928,3650000,12,67593,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-alvsjo-solberga-stockholms-kommun-mockasinvagen-26,-3-tr-6504100352669530516",Mockasinvägen 26,65.0,3.0,3671,"Älvsjö Solberga, Stockholms kommun",False,True,2588785,2770000,7,42615,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-spanga-solhem-stockholms-kommun-bennebolsgatan-18-3098208704086934431,Bennebolsgatan 18,79.5,3.0,6267,"Spånga - Solhem, Stockholms kommun",True,True,2900000,2900000,0,36478,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-arsta-stockholms-kommun-ralangsvagen-10-5788201253880672218,Ralångsvägen 10,37.0,1.0,1628,"Årsta, Stockholms kommun",False,False,2000000,2100000,5,56757,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-grondal-ekensberg-stockholms-kommun-grondalsvagen-181-2029846792095475524,Gröndalsvägen 181,68.0,3.0,3711,"Gröndal/Ekensberg, Stockholms kommun",True,True,5405405,6000000,11,88235,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-virkesvagen-15-1381395816187837311,Virkesvägen 15,50.0,2.0,3701,"Hammarby Sjöstad, Stockholms kommun",True,True,3551401,3800000,7,76000,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-skondal-stockholms-kommun-smorbrodsvagen-15,-3tr-7433952743212555526",Smörbrödsvägen 15,71.0,3.0,4527,"Sköndal, Stockholms kommun",False,True,2962962,3200000,8,45070,2024-08-23
https://www.hemnet.se/salda/lagenhet-4rum-hasselby-strand-stockholms-kommun-aprikosgatan-1c-4217309675326573444,Aprikosgatan 1C,83.0,4.0,6515,"Hässelby Strand, Stockholms kommun",True,False,2405660,2550000,6,30723,2024-08-23
https://www.hemnet.se/salda/villa-7rum-svedmyra-enskede-stockholms-kommun-osmogatan-5-8478917756844116825,Ösmogatan 5,127.0,7.0,506,"Svedmyra - Enskede, Stockholms kommun",False,False,10738095,11275000,5,,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-dellensvagen-32-6038233131893570542,Dellensvägen 32,62.0,2.0,3857,"Årsta, Stockholms kommun",False,True,2967289,3175000,7,51210,2024-08-23
https://www.hemnet.se/salda/villa-5rum-tallkrogen-enskede-stockholms-kommun-olympiavagen-127-5888058832038790260,Olympiavägen 127,65.0,5.0,501,"Tallkrogen - Enskede, Stockholms kommun",False,False,7524752,7600000,1,,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-gardet-stockholms-kommun-erik-dahlbergsgatan-53,-3-av-3-tr-8211857929939853034",Erik Dahlbergsgatan 53,85.0,3.0,4435,"Gärdet, Stockholms kommun",True,True,8472222,9150000,8,107647,2024-08-23
https://www.hemnet.se/salda/villa-6rum-enskedefaltet-stockholms-kommun-bagersta-byvag-11-7886208905772859971,Bägersta byväg 11,124.0,6.0,478,"Enskedefältet, Stockholms kommun",False,False,11898148,12850000,8,,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-bromma-stockholms-kommun-drottningholmsvagen-284-7795249888464878443,Drottningholmsvägen 284,40.0,2.0,3426,"Bromma, Stockholms kommun",False,False,3202970,3235000,1,80875,2024-08-23
https://www.hemnet.se/salda/radhus-6rum-hasselby-sodra-villastad-stockholms-kommun-sjobacken-11-6378276356071838276,Sjöbacken 11,113.0,6.0,159,"Hässelby Södra Villastad, Stockholms kommun",False,False,5471698,5800000,6,,2024-08-23
https://www.hemnet.se/salda/lagenhet-4rum-vastra-kungsholmen-hornsbergs-strand-stockholms-kommun-par-lagerkvists-gata-24-6303671921235943930,Pär Lagerkvists gata 24,99.0,4.0,4894,"Västra Kungsholmen  - Hornsbergs strand, Stockholms kommun",True,True,9191176,9375000,2,94697,2024-08-23
"https://www.hemnet.se/salda/lagenhet-5rum-nedre-gardet-stockholms-kommun-bo-bergmans-gata-7,-tr-6298303512968620519",Bo Bergmans gata 7,110.0,5.0,11000000,"Nedre Gärdet, Stockholms kommun",True,True,10891089,11000000,1,100000,2024-08-23
https://www.hemnet.se/salda/lagenhet-4rum-kristineberg-stockholms-kommun-kristinebergs-slottsvag-7-5397939927736398237,Kristinebergs Slottsväg 7,84.0,4.0,5411,"Kristineberg, Stockholms kommun",True,True,7367924,7810000,6,92976,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-skarmarbrink-stockholms-kommun-pelargatan-7-5095507808540084986,Pelargatan 7,24.0,1.0,1346,"Skärmarbrink, Stockholms kommun",True,False,1991869,2450000,23,102083,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-enskede-stureby-stockholms-kommun-ostrandsvagen-78-3751061242087593335,Östrandsvägen 78,72.0,3.0,4420,"Enskede - Stureby, Stockholms kommun",False,False,3438095,3610000,5,50139,2024-08-23
"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-9,-2tr-3125944479132358415",Kungsholmsgatan 9,38.5,2.0,4172,"Kungsholmen, Stockholms kommun",True,True,3524752,3560000,1,92468,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-fruangen-stockholms-kommun-doktor-widerstroms-gata-26-2870667470365337465,Doktor Widerströms Gata 26,26.0,1.0,1958,"Fruängen, Stockholms kommun",False,False,1698113,1800000,6,69231,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-99-2056310703411023679,Jämtlandsgatan 99,36.0,1.0,2503,"Vällingby Parkstad / Råcksta, Stockholms kommun",True,True,1895000,1895000,0,52639,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-arsta-stockholms-kommun-amanningevagen-20-1478345085846692790,Åmänningevägen 20,68.5,3.0,5158,"Årsta, Stockholms kommun",False,True,4509803,4600000,2,67153,2024-08-23
https://www.hemnet.se/salda/lagenhet-4rum-kungsholmen-stora-essingen-stockholms-kommun-essinge-hogvag-21-1097530602689197098,Essinge Högväg 21,90.0,4.0,6578,"Kungsholmen - Stora Essingen, Stockholms kommun",False,True,8316831,8400000,1,93333,2024-08-23
https://www.hemnet.se/salda/villa-6rum-enskede-gard-stockholms-kommun-medlemsvagen-62-884805458417568111,Medlemsvägen 62,134.0,6.0,778,"Enskede Gård, Stockholms kommun",False,False,13861386,14000000,1,,2024-08-23
"https://www.hemnet.se/salda/lagenhet-1,5rum-gardet-stockholms-kommun-sandhamnsgatan-25-9183492182382736770",Sandhamnsgatan 25,36.7,1.5,1674,"Gärdet, Stockholms kommun",True,False,3365384,3500000,4,95368,2024-08-23
"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-stockholms-kommun-torbjorn-klockares-gata-6-8356752216927077487",Torbjörn Klockares gata 6,42.0,1.5,2765,"Vasastan, Stockholms kommun",False,False,4000000,4720000,18,112381,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-norrmalm-vasastan-stockholms-kommun-kammakargatan-46-7172839452927443516,Kammakargatan 46,26.0,1.0,1761,"Norrmalm-Vasastan, Stockholms kommun",True,False,2981651,3250000,9,125000,2024-08-23
"https://www.hemnet.se/salda/lagenhet-4rum-sofo-sodermalm-stockholms-kommun-asogatan-118,-1-tr-6597900193545889393",Åsögatan 118,94.0,4.0,2066,"SOFO - Södermalm, Stockholms kommun",True,True,8995726,10525000,17,111968,2024-08-23
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariaberget-stockholms-kommun-tavastgatan-40,-4-tr-5558857642669406768",Tavastgatan 40,45.0,2.0,2627,"Södermalm - Mariaberget, Stockholms kommun",False,True,4761904,6000000,26,133333,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-stureparken-9-5401231611356646510,Stureparken 9,93.0,3.0,4658,"Östermalm, Stockholms kommun",True,True,12954545,14250000,10,153226,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-birkastan-stockholms-kommun-vikingagatan-5-4525610362817693638,Vikingagatan 5,49.0,2.0,3554,"Birkastan, Stockholms kommun",False,True,5745098,5860000,2,119592,2024-08-23
"https://www.hemnet.se/salda/lagenhet-2rum-bromma-appelviken-stockholms-kommun-alviksvagen-23,-van-3-4050742680974840351",Alviksvägen 23,70.0,2.0,5178,"Bromma - Äppelviken, Stockholms kommun",False,True,5490196,5600000,2,80000,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-hjarnegatan-8-3950538208039264271,Hjärnegatan 8,46.3,2.0,2141,"Stockholm, Stockholms kommun",True,True,4504716,4775000,6,103132,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-stora-essingen-stockholms-kommun-essingetorget-44-3232581349088496736,Essingetorget 44,28.0,1.0,1659,"Stora Essingen, Stockholms kommun",False,False,2500000,2600000,4,92857,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-john-ericssonsgatan-14-2624228525583392279,John Ericssonsgatan 14,30.0,1.0,1248,"Kungsholmen, Stockholms kommun",True,False,2991452,3500000,17,116667,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-liljeholmskajen-stockholms-kommun-formansvagen-21-2537006762130271700,Förmansvägen 21,92.0,3.0,4021,"Liljeholmskajen, Stockholms kommun",True,True,5973451,6750000,13,73370,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-fredhall-stockholms-kommun-orvar-odds-vag-51-1986756708055193653,Orvar Odds väg 51,56.0,3.0,2917,"Fredhäll, Stockholms kommun",True,True,6019417,6200000,3,110714,2024-08-23
https://www.hemnet.se/salda/radhus-6rum-skondal-stockholms-kommun-pepparkaksgrand-46-1858409411989754439,Pepparkaksgränd 46,172.0,6.0,313,"Sköndal, Stockholms kommun",False,False,6919642,7750000,12,,2024-08-23
"https://www.hemnet.se/salda/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-tellusborgsvagen-98,-van-2-1337905717906644669",Tellusborgsvägen 98,44.0,2.0,3252,"Telefonplan/Midsommarkransen, Stockholms kommun",True,True,3480392,3550000,2,80682,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-hasselby-strand-stockholms-kommun-aprikosgatan-33,-7tr-1218930365370049250",Aprikosgatan 33,73.0,3.0,5835,"Hässelby Strand, Stockholms kommun",True,True,2205882,2250000,2,30822,2024-08-23
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-ringvagen-11g,-1tr-1146593767247697374",Ringvägen 11G,74.0,3.0,3059,"Södermalm, Stockholms kommun",True,True,5778301,6125000,6,82770,2024-08-23
https://www.hemnet.se/salda/lagenhet-1rum-hogdalen-stockholms-kommun-harpsundsvagen-135-941398376477127124,Harpsundsvägen 135,44.0,1.0,2803,"Högdalen, Stockholms kommun",False,True,1985849,2105000,6,47841,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-goransgatan-133-827575727364820299,Sankt Göransgatan 133,49.0,2.0,3029,"Kungsholmen, Stockholms kommun",True,True,4495000,4495000,0,91735,2024-08-23
https://www.hemnet.se/salda/lagenhet-3rum-vinterviken-stockholms-kommun-mortvikskroken-13b-423866237313293637,Mörtvikskroken 13B,88.0,3.0,5331,"Vinterviken, Stockholms kommun",False,False,6987704,8525000,22,96875,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-katarina-bangata-42-327504121805027891,Katarina Bangata 42,62.0,2.0,2438,"Södermalm, Stockholms kommun",True,True,6499999,7150000,10,115323,2024-08-23
https://www.hemnet.se/salda/lagenhet-2rum-riksby-stockholms-kommun-spangavagen-12-8469875626271370083,Spångavägen 12,41.0,2.0,3047,"Riksby, Stockholms kommun",False,True,2396396,2660000,11,64878,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-hammarby-alle-173-5509086856257996672,Hammarby allé 173,57.0,2.0,2821,"Hammarby Sjöstad, Stockholms kommun",True,True,4223300,4350000,3,76316,2024-08-22
https://www.hemnet.se/salda/lagenhet-1rum-kungholmen-stockholms-kommun-john-bergs-plan-2-4964245591318819088,John Bergs Plan 2,38.0,1.0,1754,"Kungholmen, Stockholms kommun",True,False,2852380,2995000,5,78816,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-stureby-stockholms-kommun-backaskiftsvagen-54-4963220543823063707,Bäckaskiftsvägen 54,42.0,2.0,2683,"Stureby, Stockholms kommun",False,True,2475000,2475000,0,58929,2024-08-22
https://www.hemnet.se/salda/lagenhet-1rum-stureby-stockholms-kommun-gotaforsvagen-18-4935955943899485866,Götaforsvägen 18,41.0,1.0,3230,"Stureby, Stockholms kommun",False,False,2303921,2350000,2,57317,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-bromma-stockholms-kommun-drottningholmsvagen-360-van-3-3-4336649132538023579,Drottningholmsvägen 360 Vån 3/3,51.0,2.0,3367,"Bromma, Stockholms kommun",False,True,2688679,2850000,6,55882,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden-stockholms-kommun-lidkopingsvagen-31-3490278038488145873,Lidköpingsvägen 31,40.0,2.0,3210,"Hammarbyhöjden, Stockholms kommun",False,True,2886138,2915000,1,72875,2024-08-22
"https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-gardet-stockholms-kommun-sandhamnsgatan-57-a,-4-tr-2418109555265632281",Sandhamnsgatan 57 A,129.0,4.0,7686,"Östermalm / Gärdet, Stockholms kommun",True,False,12500000,12500000,0,96899,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-vastertorp-stockholms-kommun-vasaloppsvagen-63-9091053002399003494,Vasaloppsvägen 63,68.0,3.0,5988,"Västertorp, Stockholms kommun",False,False,3509009,3895000,11,57279,2024-08-22
https://www.hemnet.se/salda/villa-7rum-bromma-nockeby-stockholms-kommun-gulsparvsvagen-7-6669063749804941270,Gulsparvsvägen 7,208.0,7.0,609,"Bromma - Nockeby, Stockholms kommun",False,False,16904761,17750000,5,,2024-08-22
https://www.hemnet.se/salda/villa-7rum-enskededalen-stockholms-kommun-hagtornsvagen-20-8879435124887499236,Hagtornsvägen 20,154.0,7.0,900,"Enskededalen, Stockholms kommun",False,True,17289719,18500000,7,,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-telefonplan-stockholms-kommun-snickerigatan-11-7166798729839475070,Snickerigatan 11,89.0,3.0,5750,"Telefonplan, Stockholms kommun",True,True,6407766,6600000,3,74157,2024-08-22
"https://www.hemnet.se/salda/lagenhet-3rum-hornstull-stockholms-kommun-heleneborgsgatan-9-a,-3-tr-8070460176544430895",Heleneborgsgatan 9 A,65.0,3.0,3321,"Hornstull, Stockholms kommun",True,False,6519607,6650000,2,102308,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32b-7298853164546178225,Alströmergatan 32B,49.0,2.0,2854,"Kungsholmen, Stockholms kommun",False,False,4398148,4750000,8,96939,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-upplandsgatan-28-6014728684261530921,Upplandsgatan 28,71.5,3.0,3914,"Vasastan, Stockholms kommun",True,False,6820175,7775000,14,108741,2024-08-22
"https://www.hemnet.se/salda/lagenhet-4rum-liljeholmen-stockholms-kommun-nybohovsbacken-29,-van-13-13-3652049331042040513",Nybohovsbacken 29,96.0,4.0,4249,"Liljeholmen, Stockholms kommun",True,True,6379032,7910000,24,82396,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-bromma-akeslund-stockholms-kommun-gustav-iii-s-vag-66-7609060855723696919,Gustav III:s väg 66,64.0,2.0,2065,"Bromma - Åkeslund, Stockholms kommun",False,True,2897196,3100000,7,48438,2024-08-22
"https://www.hemnet.se/salda/lagenhet-1,5rum-midsommarkransen-stockholms-kommun-valsbergs-grand-9-5957370421074701260",Valsbergs Gränd 9,30.0,1.5,2311,"Midsommarkransen, Stockholms kommun",False,False,2442477,2760000,13,92000,2024-08-22
"https://www.hemnet.se/salda/lagenhet-2rum-bromma-traneberg-stockholms-kommun-tranebergsvagen-52,-2tr-5374985907264714142",Tranebergsvägen 52,55.0,2.0,3861,"Bromma - Traneberg, Stockholms kommun",False,True,3499999,3850000,10,70000,2024-08-22
"https://www.hemnet.se/salda/lagenhet-3rum-alvsjo-stockholms-kommun-alvsjovagen-12,-van-2-3679928899596279521",Älvsjövägen 12,79.0,3.0,5803,"Älvsjö, Stockholms kommun",True,True,3504545,3855000,10,48797,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-mariaberget-mariatorget-stockholms-kommun-brannkyrkagatan-30-6826777802633472082,Brännkyrkagatan 30,83.0,3.0,3408,"Södermalm / Mariaberget / Mariatorget, Stockholms kommun",True,False,8457943,9050000,7,109036,2024-08-22
"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fleminggatan-40c,-5tr-44342109562103906",Fleminggatan 40C,66.0,2.0,3316,"Kungsholmen, Stockholms kommun",True,True,5850000,5850000,0,88636,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-enskede-arsta-skarpnack-stockholms-kommun-gamla-tyresovagen-369-9016952532226675379,Gamla tyresövägen 369,71.0,3.0,5453,"Enskededalen, Stockholms kommun",True,True,4134615,4300000,4,60563,2024-08-22
https://www.hemnet.se/salda/lagenhet-1rum-hornstull-stockholms-kommun-hogalidsgatan-50b-6392787078243466326,Högalidsgatan 50B,19.0,1.0,1409,"Hornstull, Stockholms kommun",False,False,2090909,2530000,21,133158,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-bromma-traneberg-stockholms-kommun-hallebergsvagen-36-4558805514174827016,Hallebergsvägen 36,52.0,3.0,3733,"Bromma - Traneberg, Stockholms kommun",False,True,3711538,3860000,4,74231,2024-08-22
https://www.hemnet.se/salda/radhus-5rum-skondal-norra-skondal-stockholms-kommun-pudelgrand-32-8871587011146767799,Pudelgränd 32,137.0,5.0,309,"Sköndal - Norra Sköndal, Stockholms kommun",False,False,5987903,7425000,24,,2024-08-22
https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-essinge-brogata-12-5593282322567043221,Essinge Brogata 12,37.5,2.0,2902,"Lilla Essingen, Stockholms kommun",True,True,3207547,3400000,6,90667,2024-08-22
"https://www.hemnet.se/salda/lagenhet-3,5rum-norrmalm-stockholms-kommun-regeringsgatan-87-4649700905582929182",Regeringsgatan 87,123.0,3.5,3835,"Norrmalm, Stockholms kommun",True,True,15000000,15000000,0,121951,2024-08-22
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-folkungagatan-101-5411196864565859157,Folkungagatan 101,39.0,1.0,2494,"Södermalm, Stockholms kommun",True,False,2901785,3250000,12,83333,2024-08-22
"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-stockholms-kommun-sodermannagatan-31-7335577545908630896",Södermannagatan 31,60.0,2.5,2475,"Södermalm, Stockholms kommun",True,True,6283185,7100000,13,118333,2024-08-22
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-lindvallsgatan-2-4775613861192454320,Lindvallsgatan 2,69.0,3.0,4348,"Södermalm, Stockholms kommun",True,True,6622807,7550000,14,109420,2024-08-22
"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-wargentinsgatan-5b,-1tr-4326164591904077548",Wargentinsgatan 5B,53.5,3.0,3206,"Kungsholmen, Stockholms kommun",True,False,4981651,5430000,9,101495,2024-08-22
"https://www.hemnet.se/salda/lagenhet-1,5rum-midsommarkransen-telefonplan-stockholms-kommun-tellusborgsvagen-90,-van-3-2572417738433707787",Tellusborgsvägen 90,35.0,1.5,2586,"Midsommarkransen / Telefonplan, Stockholms kommun",True,True,2500000,2900000,16,82857,2024-08-22
