link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-lidnersgatan-12a-21404027,Lidnersgatan 12A,4250000,46.5,2.0,6,4072,91398,"Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-kungsklippan-stockholms-kommun-kungsholms-kyrkoplan-6,-3tr-21404002",Kungsholms kyrkoplan 6,3995000,36.0,1.5,3,2273,110972,"Kungsholmen - Kungsklippan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hasselby-stockholms-kommun-melongatan-26-21403917,Melongatan 26,1895000,54.5,2.0,0,4660,34771,"Hässelby, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-responsgatan-12-21404037,Responsgatan 12,2795000,46.0,2.0,4,3235,60761,"Telefonplan / Midsommarkransen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hasselby-lovsta-alle-stockholms-kommun-hundlokegrand-28,-van-3-21403970",Hundlokegränd 28,2195000,59.0,3.0,3,5008,37203,"Hässelby - Lövsta Allé, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-malarhojden-stockholms-kommun-bellmanskallevagen-11-21403339,Bellmanskällevägen 11,6750000,107.0,5.0,1,9827,63084,"Mälarhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-kristineberg-stockholms-kommun-kristinebergs-slottsvag-5-21403479,Kristinebergs slottsväg 5,7395000,84.0,4.0,2,5411,88036,"Kristineberg, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-gamla-enskede-stockholms-kommun-nynasvagen-308-21403889,Nynäsvägen 308,3495000,52.0,2.0,3,3312,67212,"Enskede - Gamla Enskede, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-skanegatan-57a-21404086,Skånegatan 57A,5990000,59.0,2.0,1,3075,101525,"Södermalm - SoFo, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vallingby-grimsta-stockholms-kommun-nickelgrand-16-21403928,Nickelgränd 16,2150000,64.0,2.0,2,4902,33594,"Vällingby - Grimsta, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hasselby-gard-stockholms-kommun-astrakangatan-2-21403905,Astrakangatan 2,1685000,42.0,2.0,10,3401,40119,"Hässelby Gård, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-hagerstensvagen-173-21404055,Hägerstensvägen 173,3250000,46.0,2.0,3,3759,70652,"Aspudden, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-bromma-mariehall-stockholms-kommun-alpvagen-21,-van-2-21403363",Alpvägen 21,5495000,99.0,4.0,2,5541,55505,"Bromma - Mariehäll, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hammarbyhojden-stockholms-kommun-tidaholmsvagen-26,-3-tr-21403973",Tidaholmsvägen 26,2750000,44.0,2.0,3,4319,62500,"Hammarbyhöjden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hogalid-stockholms-kommun-zinkens-vag-53-21403910,Zinkens väg 53,4995000,63.0,3.0,2,3190,79286,"Högalid, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-folkungagatan-91,-mot-gard-21403561",Folkungagatan 91,6195000,68.0,2.0,1,3658,91103,"Södermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-stureby-stockholms-kommun-gotaforsvagen-15-21404125,Götaforsvägen 15,2595000,55.0,2.0,1,4416,47182,"Enskede - Stureby, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-mariatorget-stockholms-kommun-brannkyrkagatan-54a,-4-tr-21404140",Brännkyrkagatan 54A,16000000,148.0,4.0,4,6883,108108,"Mariatorget, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-dalagatan-102-21404114,Dalagatan 102,7595000,77.0,3.0,3,4961,98636,"Stockholm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-sodermalm-mariaberget-stockholms-kommun-tavastgatan-13,-1-tr-21404183",Tavastgatan 13,3750000,42.0,2.5,1,3823,89286,"Södermalm - Mariaberget, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-fridhemsgatan-12a,-4tr-21404194",Fridhemsgatan 12A,3795000,42.0,1.0,4,2520,90357,"Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-johanneshov-stockholms-kommun-lidkopingsvagen-64-21404072,Lidköpingsvägen 64,3790000,57.5,3.0,3,6037,65913,"Johanneshov, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-norrtullsgatan-51,-2tr-21404215",Norrtullsgatan 51,11500000,102.0,3.0,2,4378,112745,"Vasastan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-bromma-riksby-stockholms-kommun-vadmalsvagen-29-21403882",Vadmalsvägen 29,3195000,65.5,3.5,3,4037,48779,"Bromma - Riksby, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-tideliusgrand-5-21404226,Tideliusgränd 5,4995000,60.0,2.0,1,3584,83250,"Stockholm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-brannkyrkagatan-52,-3tr-21404220",Brännkyrkagatan 52,3695000,36.0,2.0,3,2246,102639,"Södermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-pipersgatan-18-21404259,Pipersgatan 18,3150000,32.0,2.0,1,3446,98438,"Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-5rum-satra-stockholms-kommun-torvsatravagen-1-21403955,Torvsätravägen 1,3290000,103.0,5.0,2,7120,31942,"Sätra, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-ostermalm-stockholms-kommun-nybrogatan-77,-5-tr-21402873",Nybrogatan 77,14000000,104.0,4.0,5,6166,134615,"Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-ostermalm-stockholms-kommun-ostermalmsgatan-57-18279535,Östermalmsgatan 57,24750000,170.0,5.0,5,10932,145588,"Östermalm, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-spanielgatan-2,-4tr-18402515",Spanielgatan 2,7250000,76.0,3.0,4,7880,95395,"Norra Djurgårdsstaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-midsommarkransen-stockholms-kommun-tellusborgsvagen-42-20913515,Tellusborgsvägen 42,5995000,81.0,3.0,1,5184,74012,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-beckomberga-stockholms-kommun-beckomberga-angsvag-10-21300663,Beckomberga Ängsväg 10,2950000,57.0,2.0,1,4179,51754,"Beckomberga, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-fruangen-stockholms-kommun-doktor-widerstroms-gata-10-21323328,Doktor Widerströms gata 10,2895000,63.0,3.0,3,4082,45952,"Fruängen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-traneberg-stockholms-kommun-tranebergsvagen-57-21347736,Tranebergsvägen 57,2495000,43.0,2.0,1,4361,58023,"Traneberg, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vastra-kungsholmen-hornsbergs-strand-stockholms-kommun-kellgrensgatan-10,-van-6-21358038",Kellgrensgatan 10,4395000,52.5,2.0,6,4547,83714,"Västra Kungsholmen  - Hornsbergs Strand, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-ostermalmsgatan-80-16663075,Östermalmsgatan 80,6750000,54.0,2.0,0,1528,125000,"Östermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-arsta-stockholms-kommun-ottsjovagen-10-21368798,Ottsjövägen 10,5495000,88.0,4.0,1,7187,62443,"Årsta, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-alvsjostaden-stockholms-kommun-elkabelgatan-1-21369091,Elkabelgatan 1,2895000,55.0,2.0,2,4286,52636,"Älvsjöstaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-fruangen-stockholms-kommun-lina-sandells-plan-20-21384830,Lina Sandells Plan 20,1850000,27.0,1.0,1,2320,68519,"Fruängen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-farsta-centrum-stockholms-kommun-storforsplan-5-21383621,Storforsplan 5,2995000,75.0,3.0,1,5025,39933,"Farsta - Centrum, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-sverkersgatan-6,-van-3-av-6-21389409",Sverkersgatan 6,3895000,54.0,2.0,3,3097,72130,"Aspudden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-alsten-stockholms-kommun-vesslevagen-40b-21390574,Vesslevägen 40B,6200000,62.0,3.0,1,3037,100000,"Ålsten, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-braviksvagen-3-21396380,Bråviksvägen 3,2995000,56.0,2.0,2,4411,53482,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-lindvallsplan-4-21396727,Lindvallsplan 4,5950000,60.0,2.0,4,3888,99167,"Södermalm Högalid, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden-stockholms-kommun-lackovagen-11-21397195,Läckövägen 11,4495000,60.0,3.0,1,5221,74917,"Hammarbyhöjden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-karrtorp-stockholms-kommun-fyrskeppsvagen-43-21397767,Fyrskeppsvägen 43,2395000,52.0,2.0,1,4651,46058,"Kärrtorp, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-beckomberga-stockholms-kommun-beckomberga-angsvag-6-21398075,Beckomberga Ängsväg 6,2995000,63.0,2.0,4,4014,47540,"Bromma / Beckomberga, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-midsommarkransen-telefonplan-stockholms-kommun-backvagen-42-21398464,Bäckvägen 42,2695000,59.0,3.0,1,5043,45678,"Midsommarkransen/Telefonplan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-brommaplan-stockholms-kommun-bergslagsvagen-13-21400284,Bergslagsvägen 13,4195000,71.0,3.0,1,4713,59085,"Bromma - Brommaplan, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-vallfartsvagen-4,-van-3-av-4-21400850",Vallfartsvägen 4,2795000,37.0,2.0,3,3114,75541,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-langbro-park-stockholms-kommun-stora-kvinns-vag-68-21401386,Stora Kvinns Väg 68,4995000,86.0,3.0,2,5603,58081,"Långbro Park, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-fruangen-stockholms-kommun-eva-bonniers-gata-27,-2tr-21401197",Eva bonniers gata 27,3395000,71.0,3.0,2,4197,47817,"Fruängen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-ornsberg-axelsberg-stockholms-kommun-stjernstroms-vag-3-21401346,Stjernströms Väg 3,3995000,79.8,4.0,1,6791,50063,"Örnsberg/Axelsberg, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-reimersholme-stockholms-kommun-reimersholmsgatan-49-21401779,Reimersholmsgatan 49,5695000,71.5,3.0,1,5449,79650,"Södermalm - Reimersholme, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden,-johanneshov-stockholms-kommun-bjornstahlsgatan-14-21401949",Björnståhlsgatan 14,3495000,50.0,3.0,1,4443,69900,"Hammarbyhöjden, Johanneshov, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-hasselby-norra-villastad-stockholms-kommun-gladjevagen-10b-21402587",Glädjevägen 10B,1995000,62.0,2.5,3,4868,32177,"Hässelby Norra Villastad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hammarbyhojden-stockholms-kommun-johan-printz-vag-4-21403008,Johan Printz väg 4,2495000,41.0,2.0,2,4217,60854,"Hammarbyhöjden, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-norrmalm-stockholms-kommun-vanadisvagen-25,-2,5tr-21403004",Vanadisvägen 25,5100000,45.0,2.0,2,2951,113333,"Vasastan/Norrmalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-alvsjo-stockholms-kommun-bergtallsvagen-24,-5tr-21403052",Bergtallsvägen 24,5790000,99.0,4.0,5,6233,58485,"Älvsjö, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden-stockholms-kommun-alingsasvagen-45-21403082,Alingsåsvägen 45,4450000,65.0,3.0,2,4728,68462,"Hammarbyhöjden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kristineberg-stockholms-kommun-love-almqvists-vag-4a-21402976,Love Almqvists väg 4A,3895000,49.5,2.0,1,3706,78687,"Kristineberg, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-gardet-stockholms-kommun-smedsbacksgatan-11,-3-tr-21403130",Smedsbacksgatan 11,2795000,23.0,1.0,3,1692,121522,"Gärdet, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-gullmarsplan-johanneshov-stockholms-kommun-grafikvagen-23-21403283,Grafikvägen 23,2895000,46.0,2.0,1,3306,62935,"Gullmarsplan/Johanneshov, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-stockholms-kommun-vindragarvagen-21,-4tr-21403290",Vindragarvägen 21,5595000,56.5,3.0,4,3582,99027,"Södermalm, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-adlerbethsgatan-15,-4tr-21402919",Adlerbethsgatan 15,3495000,45.0,2.0,4,2835,77667,"Kungsholmen - Fredhäll, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-borensvagen-33-a,-1-tr-21403269",Borensvägen 33 A,3575000,65.0,3.0,1,4521,55000,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-liljeholmskajen-arstaberg-stockholms-kommun-arstaskogs-vag-10-21402737,Årstaskogs väg 10,4995000,72.0,3.0,9,4788,69375,"Liljeholmskajen / Årstaberg, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-kristineberg-stockholms-kommun-lidnersplan-16-21403161,Lidnersplan 16,3495000,44.0,2.0,1,2401,79432,"Kristineberg, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-fruangen-stockholms-kommun-vantorsvagen-262,-van-3-21403312",Vantörsvägen 262,3995000,85.0,3.0,3,6648,47000,"Fruängen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-riksby-bromma-stockholms-kommun-bergslagsvagen-37-21403324,Bergslagsvägen 37,2195000,40.0,2.0,2,3056,54875,"Riksby / Bromma, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-bandhagen-stockholms-kommun-trollesundsvagen-163-21403414,Trollesundsvägen 163,2995000,81.0,4.0,3,4972,36975,"Bandhagen, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-torsgatan-71,-3tr-21328744",Torsgatan 71,2795000,23.0,1.0,3,1408,121522,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden-stockholms-kommun-kalmgatan-33-21403393,Kalmgatan 33,5895000,92.0,3.0,1,5441,64076,"Hammarbyhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-marieberg-stockholms-kommun-gjorwellsgatan-15-21403478,Gjörwellsgatan 15,4795000,56.8,3.0,1,3273,84419,"Kungsholmen - Marieberg, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-heleneborgsgatan-30,-3tr-21403538",Heleneborgsgatan 30,5250000,57.0,2.0,3,2866,92105,"Södermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholm-stockholms-kommun-scheelegatan-38b-21403580,Scheelegatan 38B,5495000,56.0,2.0,3,2776,98125,"Stockholm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-farsta-stockholms-kommun-nykroppagatan-29-21402888",Nykroppagatan 29,1795000,40.0,1.5,1,2710,44875,"Farsta, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-sofia-stockholms-kommun-sodermannagatan-37-21403626,Södermannagatan 37,7250000,89.5,3.0,2,6669,81006,"Södermalm Sofia, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-norr-malarstrand-stockholms-kommun-kungsholms-hamnplan-2a-21403604,Kungsholms hamnplan 2A,2950000,30.0,1.0,2,1577,98333,"Norr Mälarstrand, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-enskede-stockholms-kommun-sockenvagen-381-21403617,Sockenvägen 381,3195000,51.0,3.0,2,4254,62647,"Enskede, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-narkesgatan-2,-5-tr-21403659",Närkesgatan 2,2450000,25.0,1.0,5,1357,98000,"Södermalm Katarina, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-oregrundsgatan-14,-8tr-21403763",Öregrundsgatan 14,4495000,56.2,2.0,8,3322,79982,"Östermalm - Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-ringvagen-155b,-5-tr-21403728",Ringvägen 155B,2990000,33.0,1.0,5,2134,90606,"Södermalm Katarina, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-eriksdalsgatan-56,-3tr-21403285",Eriksdalsgatan 56,4450000,56.0,2.0,3,4781,79464,"Södermalm Katarina, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-norr-malarstrand-stockholms-kommun-sysslomansgatan-26-21403181,Sysslomansgatan 26,3495000,34.0,1.0,1,1930,102794,"Kungsholmen - Norr Mälarstrand, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-malgomajvagen-16,-2-tr-21403838",Malgomajvägen 16,3475000,70.0,3.0,2,4708,49643,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-sofo-sodermalm-stockholms-kommun-olandsgatan-46-21403179,Ölandsgatan 46,3350000,40.0,2.0,1,2850,83750,"Sofo / Södermalm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-baltzar-von-platens-gata-1,-3-tr-21402986",Baltzar Von platens gata 1,2995000,30.0,1.0,3,1661,99833,"Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-bromma-nockebyhov-stockholms-kommun-gubbkarrsvagen-29d-3tr-21403367,Gubbkärrsvägen 29D 3tr,1750000,46.0,1.0,3,4022,38043,"Bromma / Nockebyhov, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-hogalid-stockholms-kommun-heleneborgsgatan-5a-21403636,Heleneborgsgatan 5A,7250000,70.5,3.0,1,4319,102837,"Södermalm Högalid, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vastra-kungsholmen-hornsbergs-strand-stockholms-kommun-harry-martinsons-gata-9-21403874,Harry Martinsons gata 9,4650000,65.0,2.0,1,3555,71538,"Västra Kungsholmen - Hornsbergs strand, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-fridhemsplan-stockholms-kommun-drottningholmsvagen-40-21403770",Drottningholmsvägen 40,3950000,49.0,1.5,4,2641,80612,"Kungsholmen - Fridhemsplan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-reimersholme-stockholms-kommun-pokalvagen-6,-4tr-21403961",Pokalvägen 6,3850000,40.0,2.0,4,2936,96250,"Södermalm - Reimersholme, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-dellensvagen-35,-2tr-21403954",Dellensvägen 35,3695000,68.0,3.0,2,4230,54338,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-hogalid-stockholms-kommun-hogalidsgatan-32-a-21403506,Högalidsgatan 32 A,3395000,33.0,1.0,1,1506,102879,"Södermalm / Högalid, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-stockholms-kommun-ryggasgatan-5-21403907,Ryggåsgatan 5,5495000,73.0,3.0,3,3845,75274,"Bromma, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-ostermalm-stockholms-kommun-styrmansgatan-35,-3tr-21403044",Styrmansgatan 35,2975000,21.0,1.0,3,1922,141667,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-enskede-svedmyra-stockholms-kommun-postiljonsvagen-33-21404066,Postiljonsvägen 33,3995000,71.0,3.0,1,2540,56268,"Enskede - Svedmyra, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-thorildsplan-stockholms-kommun-lindhagensgatan-65-21403868,Lindhagensgatan 65,2895000,46.5,2.0,2,3442,62258,"Kungsholmen - Thorildsplan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-riksby-stockholms-kommun-vadmalsvagen-3-21404110,Vadmalsvägen 3,2295000,41.0,2.0,1,2667,55976,"Bromma - Riksby, Stockholms kommun",False,True,,
