exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,predicted_ending_price
Klockelundsvägen 10,2300000.0,40.0,2.0,2.0,2825.0,57500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.05,0,farsta,central,2217897.8
Klockelundsvägen 12,2425000.0,37.0,2.0,3.0,2716.0,65541.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.05405405405405406,0,farsta,central,2172167.2
Klockelundsvägen 14,1575000.0,26.5,1.0,1.0,2080.0,59434.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.03773584905660377,0,farsta,central,1685557.8
"Båtbyggargatan 2, pl 4",7695000.0,94.0,3.0,4.0,6575.0,81862.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.031914893617021274,0,hammarby sjöstad,central,7757741.0
"KISTA ALLÉVÄG 35, Vån 6/7",2395000.0,67.0,3.0,6.0,3615.0,35746.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,43096.446700507615,0.04477611940298507,0,kista gård,central,3087689.8
"Sjösabrinken 24, 1,5 tr",2200000.0,56.0,2.0,2.0,5570.0,39286.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,47227.54217966256,0.03571428571428571,0,högdalen,central,2441307.0
Bennebolsgatan 24,1990000.0,53.0,2.0,2.0,4200.0,37547.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,41080.91787439614,0.03773584905660377,0,spånga,solhem,2336318.0
Midskeppsgatan 26/Hammarby Fabriksväg 101,4195000.0,55.0,2.0,1.0,5614.0,76273.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03636363636363636,0,hammarby sjöstad,central,4302393.0
Kungsholmsgatan 11,7950000.0,72.0,3.0,3.0,7570.0,110417.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.041666666666666664,0,kungsholmen,central,7371470.5
Gamla Huddingevägen 449A,2450000.0,57.7,2.0,1.0,3314.0,42461.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,58984.375,0.03466204506065858,0,älvsjö,örby,2935020.0
Äspholmsvägen 49,1695000.0,67.0,2.0,1.0,4954.0,25299.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,28194.541637508748,0.029850746268656716,0,skärholmen,central,1886756.2
Paternostervägen 86,4150000.0,72.0,3.0,3.0,5623.0,57639.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69987.17948717948,0.041666666666666664,0,"hammarbyhöjden, johanneshov",central,4693035.5
Sankt Eriksgatan 110,11495000.0,107.0,3.0,2.0,2321.0,107430.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.028037383177570093,0,vasastan,odenplan,8663571.0
"Snörmakarvägen 16, vån 3/3",2200000.0,42.0,2.0,3.0,5330.0,52381.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.047619047619047616,0,åkeshov,central,3223632.2
Inedalsgatan 5,3750000.0,43.5,1.0,4.0,776.0,86207.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.022988505747126436,0,kungsholmen,central,4381451.0
Creutzgatan 1,3150000.0,34.0,1.0,1.0,2656.0,92647.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,86766.30434782608,0.029411764705882353,0,kungsholmen,thorildsplan,2757584.8
Kungsklippan 12,3295000.0,36.0,2.0,6.0,3954.0,91528.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.05555555555555555,0,kungsholmen,central,3902731.5
"Torsplan 10, Vån 18",5500000.0,44.0,1.0,18.0,4466.0,125000.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,105653.02144249513,0.022727272727272728,0,vasastan,hagastaden,3944617.2
Läckövägen 24,2750000.0,41.0,2.0,2.0,2612.0,67073.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,66972.82608695653,0.04878048780487805,0,hammarbyhöjden,central,2952098.0
Vittangigatan 17,1895000.0,32.0,1.5,0.0,2330.0,59219.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,37882.90398126464,0.046875,1,vällingby centrum,central,1647365.0
"Pargasgatan 5, 1 tr",2300000.0,80.0,3.0,2.0,5025.0,28750.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,27736.7360644728,0.0375,0,akalla,central,2193507.0
Regeringsgatan 97,4700000.0,57.0,2.0,0.0,4045.0,82456.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03508771929824561,1,vasastan,city,4535743.0
Vingårdsgatan 44,6500000.0,83.5,3.0,6.0,4824.0,77844.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.03592814371257485,0,stockholm,central,9033015.0
"Långholmsgatan 9B, 2tr",8650000.0,101.0,4.0,2.0,7990.0,85644.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.039603960396039604,0,hornstull,södermalm,8363588.5
Årstavägen 27,4975000.0,72.0,3.0,2.0,5277.0,69097.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.041666666666666664,0,årsta,central,4219240.5
Sandviksvägen 27A,1750000.0,20.0,1.0,1.0,1915.0,87500.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,41226.79580306699,0.05,0,hässelby södra villastad,central,1305194.1
Erik Dahlbergsgatan 19,8500000.0,85.0,2.5,1.0,3307.0,100000.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.029411764705882353,0,östermalm,central,10934879.0
Brålunden 20,10450000.0,141.0,5.0,3.0,8805.0,74113.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,77160.49382716049,0.03546099290780142,0,bromma nockeby,central,8456390.0
Älvsjö stationsgata 14,4250000.0,82.0,3.0,4.0,5718.0,51829.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.036585365853658534,0,älvsjö,central,4732570.0
"Fridhemsgatan 68, 3tr",6200000.0,51.0,2.0,3.0,3342.0,121569.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81203.00751879699,0.0392156862745098,0,kungholmen,central,3784855.0
"Jämtlandsgatan 107, Vån 4 (11044/1304)",2795000.0,66.0,2.0,4.0,4597.0,42348.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,45438.17527010804,0.030303030303030304,0,vällingby parkstad,råcksta,2762361.0
Funäsgatan 6,3450000.0,70.0,3.0,5.0,4543.0,49286.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04285714285714286,0,vällingby parkstad,råcksta,5889179.0
Virkesvägen 7b,5650000.0,77.0,4.0,1.0,6213.0,73377.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.05194805194805195,0,hammarby sjöstad,central,6006442.0
"Liljeörnsgatan 70, Vån 2",2250000.0,79.0,3.0,2.0,6913.0,28481.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,30789.473684210527,0.0379746835443038,0,hässelby,lövsta allé,1932363.4
Fredriksdalsgatan 24,4100000.0,54.5,2.0,1.0,2929.0,75229.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03669724770642202,0,hammarby sjöstad,central,4191980.8
Jämtlandsgatan 107,2695000.0,66.0,2.0,4.0,4598.0,40833.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,45438.17527010804,0.030303030303030304,0,vällingby parkstad,råcksta,2762361.0
Båtklubbsgatan 15,6795000.0,90.0,3.0,3.0,4323.0,75500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03333333333333333,0,hammarby sjöstad,central,7712201.0
Pingstvägen 21,3395000.0,51.0,2.0,2.0,4232.0,66569.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.0392156862745098,0,midsommarkransen,central,3719286.2
"Majrovägen 5, 4 tr",4500000.0,83.0,3.0,4.0,5982.0,54217.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,52359.05044510386,0.03614457831325301,0,enskede,gubbängen,3953147.5
"Kronborgsgränd 52, 2 tr",2495000.0,85.0,4.0,2.0,7703.0,29353.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.047058823529411764,0,ärvinge,central,6989268.0
"Maltesholmsvägen 156, 1tr",1995000.0,60.5,2.5,2.0,4106.0,32975.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,38054.982817869415,0.04132231404958678,0,hässelby strand,central,2347298.8
Terrängvägen 39A,4995000.0,82.0,4.0,2.0,5926.0,60915.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,62565.78947368421,0.04878048780487805,0,västertorp,hägerstensåsen,5314333.0
Maltesholmsvägen 147,3995000.0,101.0,4.0,11.0,6744.0,39554.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.039603960396039604,0,hässelby,hässelby strand,8370332.0
Älvkarleövägen 26,3395000.0,44.2,2.0,1.0,3723.0,76810.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81364.11889596604,0.04524886877828054,0,hjorthagen,central,3317957.2
"Skogängsvägen 32,  1 tr (lgh 091)",3225000.0,81.0,3.0,1.0,5806.0,39815.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,56666.666666666664,0.037037037037037035,0,spånga,bromstensstaden,3929147.5
"Untravägen 3, 1 tr",2995000.0,40.0,2.0,1.0,3380.0,74875.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81364.11889596604,0.05,0,hjorthagen,central,3172599.0
Söderberga Allé 40,2895000.0,104.0,4.0,1.0,7931.0,27837.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.038461538461538464,0,bromma söderberga,central,8340983.0
Helsingörsgatan 16,2095000.0,81.5,3.0,2.0,6504.0,25706.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.03680981595092025,0,kista,central,2247944.8
Smedsbacksgatan 20,2850000.0,33.0,1.0,1.0,3928.0,86364.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,103639.9217221135,0.030303030303030304,0,gärdet,östermalm,3218640.8
"Skebokvarnsvägen 203, 2 tr",2095000.0,53.0,2.0,2.0,3199.0,39528.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,47227.54217966256,0.03773584905660377,0,högdalen,central,2558298.0
"Torbjörn Klockares Gata 6, 1tr",3995000.0,38.0,1.0,1.0,2532.0,105132.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,101978.02197802198,0.02631578947368421,0,vasastan,röda bergen,3611298.0
Vårholmsbackarna 64,1695000.0,82.0,3.0,1.0,7232.0,20671.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.036585365853658534,0,skärholmen,vårberg,6760150.0
Skåpvägen 5,2795000.0,57.0,2.0,3.0,3284.0,49035.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03508771929824561,0,gubbängen,enskede,4522062.0
Storgatan 30,4500000.0,32.0,1.0,0.0,1200.0,140625.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03125,0,östermalm,central,3923367.2
Sandhamnsgatan 30,9950000.0,100.0,3.0,6.0,4942.0,99500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.03,0,gärdet,central,11702412.0
Nybrogatan 54,38000000.0,219.0,,1.0,9628.0,173516.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,,0,östermalm,central,15196773.0
"Upplandsgatan 25, 3tr över gård",2495000.0,17.0,1.0,3.0,1178.0,146765.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,115957.44680851063,0.058823529411764705,1,vasastan,city,2804482.8
"Stopvägen 92, 2tr",4650000.0,72.0,3.5,2.0,5310.0,64583.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,65078.651685393255,0.04861111111111111,0,bromma,åkeslund,4499890.0
Breitenfeldsgatan 5,4495000.0,37.0,2.0,0.0,3572.0,121486.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.05405405405405406,0,östermalm,central,4705473.0
Birger Jarlsgatan 104E,2750000.0,24.0,1.0,0.0,1964.0,114583.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.041666666666666664,0,vasastan,central,2909627.5
Frejgatan 53,5295000.0,51.0,1.5,4.0,2563.0,103824.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,116794.46219382322,0.029411764705882353,0,vasastan,odenplan,5550153.0
Pollargatan 15,12950000.0,141.5,4.5,5.0,8224.0,91519.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03180212014134275,0,henriksdalshamnen,hammarby sjöstad,9452734.0
Uggelviksgatan 7,13500000.0,84.0,3.0,3.0,7283.0,160714.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03571428571428571,0,lärkstaden,central,6850873.0
Sveavägen 99,4250000.0,46.0,1.0,2.0,2433.0,92391.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.021739130434782608,0,vasastan,central,4712190.0
Dalagatan 25,12495000.0,97.0,4.0,3.0,4793.0,128814.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,116794.46219382322,0.041237113402061855,0,vasastan,odenplan,11599898.0
"Radiusbacken  49, BV",2595000.0,39.0,2.0,1.0,2990.0,66538.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,74953.05164319249,0.05128205128205128,0,telefonplan,central,2984344.8
Rågsvedsvägen 91,2000000.0,80.0,3.0,1.0,6239.0,25000.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,35185.18518518518,0.0375,0,rågsved,central,2306789.0
"Helsingörsgatan 51, 1 tr",1500000.0,50.5,2.0,1.0,4965.0,29703.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.039603960396039604,0,kista,central,1933865.6
Hälsingegatan 51,10000000.0,96.0,4.0,6.0,6072.0,104167.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,105653.02144249513,0.041666666666666664,0,vasastan,hagastaden,10313873.0
"Liljeörnsgränd 3, 2tr",1850000.0,61.0,2.0,2.0,5339.0,30328.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03278688524590164,0,hässelby lövsta allé,central,4677635.0
Aprikosgatan 1C,1795000.0,52.0,2.0,2.0,4432.0,34519.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,38054.982817869415,0.038461538461538464,0,hässelby strand,central,2249591.5
Abiskovägen 18,1395000.0,26.0,1.0,2.0,1743.0,53654.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,37882.90398126464,0.038461538461538464,1,vällingby centrum,central,1287828.0
Svärdlångsvägen 47,1695000.0,25.5,1.0,1.0,2608.0,66471.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.0392156862745098,0,årsta,central,2083409.2
"Ture Nermans Gränd 4, 3tr",5175000.0,47.5,2.0,3.0,1101.0,108947.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.042105263157894736,0,kungsholmen,central,4856402.5
Lämmelgränd 11,6995000.0,91.0,4.0,2.0,5946.0,76868.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,86363.63636363637,0.04395604395604396,0,bromma,stora mossen,7925253.0
Årstavägen 68,3495000.0,62.0,2.0,1.0,4646.0,56371.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.03225806451612903,0,årsta,central,3487843.2
Älvsjö stationsgata 14,2395000.0,39.0,1.0,1.0,3619.0,61410.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.02564102564102564,0,älvsjö,central,2300135.5
Döbelnsgatan 69A,7795000.0,60.0,2.0,2.0,2696.0,129917.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03333333333333333,0,vasastan,central,7279809.5
"Götgatan 92A, Vån 5",7195000.0,86.0,3.0,5.0,2726.0,83663.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.03488372093023256,0,södermalm,central,8348642.0
Västmannagatan 28A,7300000.0,61.0,2.0,3.0,3127.0,119672.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03278688524590164,0,vasastan,central,7430241.5
Fyrskeppsvägen 29,2400000.0,40.0,1.0,3.0,3507.0,60000.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,58345.75260804769,0.025,0,kärrtorp,central,2220385.8
Alströmergatan 7,5750000.0,61.0,3.0,3.0,2675.0,94262.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.04918032786885246,0,kungsholmen,central,6847554.5
Birger Jarlsgatan 104N,3495000.0,32.0,1.0,1.0,2574.0,109219.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03125,0,östermalm,central,3841269.5
Atlasgatan 7,2750000.0,23.0,1.0,2.0,1626.0,119565.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.043478260869565216,0,vasastan,central,2906769.2
Beckomberga skogsväg 4,2995000.0,55.0,2.0,5.0,4610.0,54455.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,63101.851851851854,0.03636363636363636,0,beckomberga,central,3296740.0
Ålgrytevägen 120,1995000.0,33.4,1.0,8.0,2206.0,59731.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,40419.94750656168,0.029940119760479042,0,bredäng,central,1522084.2
Fageredsgränd 28,1750000.0,57.0,2.0,1.0,3846.0,30702.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,35833.333333333336,0.03508771929824561,0,östberga,älvsjö,2161608.0
Sehlstedtsgatan 9,4975000.0,54.0,2.0,1.0,2835.0,92130.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.037037037037037035,0,gärdet,central,5980956.0
Hagagatan 48,12200000.0,97.0,4.0,1.0,5996.0,125773.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.041237113402061855,0,vasastan,central,11677602.0
"Kungsgatan 73, 3tr",25000000.0,237.0,7.0,3.0,12372.0,105485.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.029535864978902954,0,kungsholmen,central,12600659.0
Odengatan 71,7950000.0,70.0,3.0,2.0,4150.0,113571.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,116794.46219382322,0.04285714285714286,0,vasastan,odenplan,7795363.0
Fredrikslundsvägen 16,4295000.0,73.0,3.0,3.0,5220.0,58836.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.0410958904109589,0,abrahamsberg,åkeslund,6083855.5
Nybergsgatan 2,9950000.0,57.0,2.0,0.0,1403.0,174561.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03508771929824561,0,östermalm,central,7958880.0
Kronobergsgatan 28,6200000.0,64.0,2.0,1.0,4207.0,96875.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.03125,0,kungsholmen,central,6293367.0
Forshagagatan 9,2995000.0,80.0,3.0,1.0,4992.0,37438.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.0375,0,farsta,central,3406041.5
Tulegatan 26,5495000.0,47.0,2.0,1.0,1958.0,116915.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,102559.55397871262,0.0425531914893617,0,vasastan,sibirien,4612913.5
Tallåsvägen 19D,1790000.0,56.0,2.0,2.0,3900.0,31964.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,35106.382978723406,0.03571428571428571,0,spånga,bromsten,2070649.6
Kronborgsgränd 52,1595000.0,46.5,2.0,1.0,5104.0,34301.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.043010752688172046,0,kista,central,1677994.9
Roslagsgatan 54A,5950000.0,51.0,2.0,1.0,3355.0,116667.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.0392156862745098,0,vasastan,central,6207867.5
Vikingagatan 22B,6350000.0,57.0,2.0,2.0,2125.0,111404.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03508771929824561,0,vasastan,central,6678434.0
"Almbygatan 10, 12 tr",1475000.0,39.0,2.0,12.0,4031.0,37821.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,30758.620689655174,0.05128205128205128,0,spånga,rinkeby,1548812.5
Bäckbornas väg 7,1995000.0,58.5,2.0,3.0,4368.0,34103.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03418803418803419,0,beckomberga söderberga park,central,4508184.5
Tellusborgsvägen 31,4995000.0,69.0,3.0,1.0,4012.0,72391.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.043478260869565216,0,midsommarkransen,central,5629898.0
Gustav III:S väg 82,3200000.0,59.0,2.0,1.0,4492.0,54237.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03389830508474576,0,olovslund,central,4514584.5
Franzéngatan 40,7395000.0,88.0,3.0,2.0,4133.0,84034.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,89410.34897713597,0.03409090909090909,0,hornsbergs strand,västra kungsholmen,7790631.5
Åminnevägen 15,3395000.0,51.0,2.0,2.0,4242.0,66569.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.0392156862745098,0,ekhagen,norra djurgården,4052000.5
"Telefonvägen 31, vån 2",5950000.0,84.0,3.0,2.0,5551.0,70833.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,75125.78616352202,0.03571428571428571,0,telefonplan,midsommarkransen,6159600.5
"Hagaesplanaden 63, 5tr",2950000.0,30.5,1.0,5.0,2959.0,96721.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,105653.02144249513,0.03278688524590164,0,vasastan,hagastaden,3256915.0
Artillerigatan 26A,10850000.0,74.0,3.0,2.0,3643.0,146622.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.04054054054054054,0,östermalm,central,9674448.0
"Gästrikegatan 9, 4tr",5495000.0,43.0,2.0,4.0,2504.0,127791.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,116292.13483146067,0.046511627906976744,0,vasastan,vasaparken,4837101.0
"Responsgatan 18, 2 tr",2395000.0,32.0,1.0,2.0,2180.0,74844.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78255.50660792952,0.03125,0,midsommarkransen,telefonplan,2706206.0
Sankt Göransgatan 167,3345000.0,34.0,1.0,9.0,2867.0,98382.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.029411764705882353,0,stockholm,kungsholmen,2743456.8
Toffelbacken 33,2695000.0,88.0,3.0,3.0,6332.0,30625.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03409090909090909,0,solberga,hägersten,7053338.5
Tellusborgsvägen 94,2595000.0,29.0,1.0,2.0,2081.0,89483.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,75125.78616352202,0.034482758620689655,0,telefonplan,midsommarkransen,2599918.5
Perstorpsvägen,3995000.0,74.0,3.0,1.0,5546.0,53986.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.04054054054054054,0,farsta,central,3079330.8
Sjöviksvägen 88 2tr,4995000.0,70.0,3.0,2.0,4555.0,71357.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,77381.6495851635,0.04285714285714286,0,liljeholmskajen,central,5559060.0
Hälsingegatan 51,5000000.0,35.0,1.5,1.0,2916.0,142857.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04285714285714286,0,hagastan,central,3088546.8
Sorögatan 65,1325000.0,34.0,1.0,1.0,2492.0,38971.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.029411764705882353,0,kista,central,1226956.4
Tussmötevägen 150,7350000.0,97.0,4.0,1.0,5999.0,75773.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,65210.98459477562,0.041237113402061855,0,stureby,central,6254491.0
"Porlabacken 45, 2tr",1395000.0,28.0,1.0,2.0,2145.0,49821.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,30662.983425414364,0.03571428571428571,0,hagsätra,central,1154618.2
Bjursätragatan 113,1950000.0,73.0,3.0,3.0,4620.0,26712.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.0410958904109589,0,rågsved bjursätrahöjden,central,6126278.5
Kamomillagatan 27,2995000.0,61.0,2.0,4.0,4166.0,49098.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,51851.851851851854,0.03278688524590164,0,bromma,annedal,3001239.0
Tyska Bottens Väg 48 B,2250000.0,53.0,2.0,1.0,4392.0,42453.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,88032.7868852459,0.03773584905660377,0,bromma,nockebyhov,4179475.0
