exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,seasonal_price_trend,price_change_pct,monthly_price_change
"Lützengatan 8, 3tr",12250000.0,79.0,3.0,3.0,3714.0,155063.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.0379746835443038,0,östermalm,karlaplan,5425907.446153847,,-0.36492890995260663
"Riddargatan 46, 3tr",10500000.0,80.0,3.0,3.0,5951.0,131250.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.0375,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Råcksta Gårdsväg 21,2995000.0,70.0,3.0,0.0,4309.0,42786.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,45438.17527010804,0.04285714285714286,0,vällingby parkstad,råcksta,5425907.446153847,,-0.36492890995260663
"Holländargatan 40, 3 tr",10995000.0,94.1,3.0,3.0,5247.0,116844.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.031880977683315624,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Kabelverksgatan 20, vån 3",4195000.0,79.0,3.0,3.0,5174.0,53101.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59948.78361075544,0.0379746835443038,0,älvsjö,central,5425907.446153847,,-0.36492890995260663
Adolf Fredriks Kyrkogata 3,5950000.0,53.0,2.0,6.0,3087.0,112264.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03773584905660377,1,city,central,5425907.446153847,,-0.36492890995260663
Götgatan 81B,3995000.0,47.0,2.0,2.0,3399.0,85000.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.0425531914893617,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Drivbänksvägen 11A, Vån 5 (D-1502)",1995000.0,54.0,2.0,5.0,3707.0,36944.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,36419.63487807992,0.037037037037037035,0,hässelby norra villastad,central,5425907.446153847,,-0.36492890995260663
Sibyllegatan 40,7950000.0,58.0,2.5,4.0,2368.0,137069.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.04310344827586207,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Döbelnsgatan 23,3995000.0,35.0,2.0,1.0,862.0,114143.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,115957.44680851063,0.05714285714285714,1,vasastan,city,5425907.446153847,,-0.36492890995260663
Spångavägen 42E,2195000.0,42.0,2.0,3.0,4809.0,52262.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,56337.09981167608,0.047619047619047616,0,riksby,central,5425907.446153847,,-0.36492890995260663
"Hornsgatan 141 B, 2 tr",6995000.0,86.0,3.0,2.0,4222.0,81337.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,112604.56273764258,0.03488372093023256,0,högalid,central,5425907.446153847,,-0.36492890995260663
Terrängvägen 16,3995000.0,78.0,3.0,1.0,4980.0,51218.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55354.82193917338,0.038461538461538464,0,västertorp,central,5425907.446153847,,-0.36492890995260663
Valborgsmässovägen 20A,3295000.0,51.0,3.0,1.0,3742.0,64608.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,69074.07407407407,0.058823529411764705,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
"Klyvarvägen 4, 2tr",3695000.0,69.0,3.0,2.0,4970.0,53551.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78715.10673234811,0.043478260869565216,0,gröndal,central,5425907.446153847,,-0.36492890995260663
Grevgatan 56a,4475000.0,31.5,2.0,1.0,1109.0,142063.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.06349206349206349,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Rindögatan 7,4350000.0,44.0,2.0,1.0,2751.0,98864.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.045454545454545456,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Bergsrådsvägen 42,2795000.0,55.0,2.0,3.0,3856.0,50818.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,58966.89497716895,0.03636363636363636,0,bagarmossen,central,5425907.446153847,,-0.36492890995260663
Birkagatan 16C,3495000.0,34.0,2.0,4.0,2011.0,102794.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.058823529411764705,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Erik Dahlbergsgatan 35,4495000.0,40.5,2.0,5.0,3073.0,110988.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,108384.60610447581,0.04938271604938271,0,nedre gärdet,central,5425907.446153847,,-0.36492890995260663
Götaforsvägen 9,2090000.0,35.0,1.0,4.0,2790.0,59714.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,56168.88193901486,0.02857142857142857,0,stureby,enskede,5425907.446153847,,-0.36492890995260663
Tomtebogatan 50,6450000.0,57.0,2.0,2.0,2665.0,113158.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03508771929824561,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Långsjövägen 166D,4900000.0,91.0,4.5,1.0,7311.0,53846.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,87535.81661891118,0.04945054945054945,0,älvsjö,herrängen,5425907.446153847,,-0.36492890995260663
"Älvkarleövägen 3, 2 tr",2945000.0,44.2,2.0,2.0,3735.0,66629.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,81364.11889596604,0.04524886877828054,0,hjorthagen,central,5425907.446153847,,-0.36492890995260663
Kommendörsgatan 5,28800000.0,205.0,6.0,1.0,0.0,140488.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.02926829268292683,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Alabastervägen 5,2795000.0,56.0,2.0,2.0,4387.0,49911.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,63101.851851851854,0.03571428571428571,0,beckomberga,central,5425907.446153847,,-0.36492890995260663
Brålunden 7,6850000.0,97.0,4.0,2.0,4188.0,70619.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,80600.70671378092,0.041237113402061855,0,bromma,nockeby,5425907.446153847,,-0.36492890995260663
Sankt Göransgatan 167,2495000.0,24.0,1.0,6.0,2520.0,103958.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.041666666666666664,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Karlbergsvägen 11, 1 tr",11950000.0,112.0,4.0,1.0,5772.0,106696.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03571428571428571,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Lövsätragränd 19,2495000.0,80.0,3.0,1.0,4733.0,31188.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35491.55908639523,0.0375,0,sätra,central,5425907.446153847,,-0.36492890995260663
Glasfibergatan 19,2897000.0,50.0,2.0,2.0,4046.0,57940.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55137.61467889908,0.04,0,älvsjöstaden,central,5425907.446153847,,-0.36492890995260663
Malmövägen 75,7995000.0,108.0,4.0,1.0,6682.0,74028.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,67369.43907156673,0.037037037037037035,0,johanneshov,central,5425907.446153847,,-0.36492890995260663
Nybrogatan 56,4750000.0,37.0,1.0,3.0,1877.0,128378.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.02702702702702703,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Maria Bangata 2B,2975000.0,26.0,1.0,4.0,1408.0,114423.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,118906.25,0.038461538461538464,0,maria,central,5425907.446153847,,-0.36492890995260663
"Rindögatan 4, 4tr",2250000.0,22.0,1.0,4.0,1931.0,102273.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106723.30097087378,0.045454545454545456,0,östermalm,gärdet,5425907.446153847,,-0.36492890995260663
Smedsbacksgatan 14,2295000.0,26.0,1.0,0.0,2263.0,88269.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106723.30097087378,0.038461538461538464,0,östermalm,gärdet,5425907.446153847,,-0.36492890995260663
Stopvägen 102,2495000.0,40.0,1.5,1.0,3425.0,62375.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.0375,0,åkeslund,central,5425907.446153847,,-0.36492890995260663
Solberga Ängsväg 10 3tr,2995000.0,82.5,3.0,3.0,5339.0,36303.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,44415.58441558442,0.03636363636363636,1,älvsjö centrum,central,5425907.446153847,,-0.36492890995260663
Malmövägen 75,3595000.0,56.0,2.0,1.0,3918.0,64196.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,67369.43907156673,0.03571428571428571,0,johanneshov,central,5425907.446153847,,-0.36492890995260663
Runebergsgatan 6,7800000.0,66.0,2.0,1.0,2200.0,118182.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.030303030303030304,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Kristinebergsvägen 10,4995000.0,77.5,3.0,1.0,3832.0,64452.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03870967741935484,0,kungsholmen thorildsplan,central,5425907.446153847,,-0.36492890995260663
Åkerögränd 8,2750000.0,70.0,3.0,1.0,4602.0,39286.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,53295.063145809414,0.04285714285714286,0,örby,central,5425907.446153847,,-0.36492890995260663
Lillhagsvägen 36,2000000.0,71.0,2.5,1.0,6127.0,28169.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.035211267605633804,0,älvsjöbadet,central,5425907.446153847,,-0.36492890995260663
Mariehamnsgatan 18,1395000.0,65.0,2.0,1.0,4882.0,21462.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,27736.7360644728,0.03076923076923077,0,akalla,central,5425907.446153847,,-0.36492890995260663
Skagafjordsgatan 10,2195000.0,49.0,2.0,1.0,3451.0,44796.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.04081632653061224,0,kista,central,5425907.446153847,,-0.36492890995260663
"Sandhamnsgatan 13, 6,5 tr",3495000.0,37.0,1.5,6.0,3258.0,94459.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.04054054054054054,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Kista Gårdsväg 20,1595000.0,30.1,1.0,1.0,2597.0,52990.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.03322259136212624,0,kista,central,5425907.446153847,,-0.36492890995260663
Karlavägen 28,14975000.0,121.0,3.0,3.0,4422.0,123760.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.024793388429752067,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Midskeppsgatan 28,8195000.0,125.0,4.0,1.0,10200.0,65560.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.032,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
Torsplan 10,9950000.0,96.0,4.0,9.0,7991.0,103646.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110169.49152542373,0.041666666666666664,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
Wahlbergsgatan 11,1695000.0,23.0,1.0,1.0,3133.0,73696.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,66972.82608695653,0.043478260869565216,0,hammarbyhöjden,central,5425907.446153847,,-0.36492890995260663
Torsplan 10,10500000.0,106.0,4.0,6.0,8669.0,99057.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110169.49152542373,0.03773584905660377,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
"Fatburs kvarngata 1, 3tr",6450000.0,81.5,4.0,3.0,7600.0,79141.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.049079754601226995,0,södermalm,södra station,5425907.446153847,,-0.36492890995260663
Fågelstavägen 12,1395000.0,19.5,1.0,1.0,1554.0,71538.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,40641.263940520446,0.05128205128205128,0,bandhagen,central,5425907.446153847,,-0.36492890995260663
Kista gårdsväg 16,1485000.0,33.2,1.0,1.0,3347.0,44729.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.03012048192771084,0,kista,central,5425907.446153847,,-0.36492890995260663
Sofielundsvägen 33,2995000.0,41.0,2.0,4.0,3098.0,73049.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.04878048780487805,0,"blåsut, johanneshov",central,5425907.446153847,,-0.36492890995260663
Tegelbruksvägen 1,2995000.0,35.0,2.0,1.0,1698.0,85571.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.05714285714285714,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Trollesundsvägen 157,1895000.0,40.5,1.0,1.0,2424.0,46790.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,47227.54217966256,0.024691358024691357,0,högdalen,central,5425907.446153847,,-0.36492890995260663
Snickerigatan 9,6395000.0,96.0,4.0,5.0,6158.0,66615.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,74953.05164319249,0.041666666666666664,0,telefonplan,central,5425907.446153847,,-0.36492890995260663
Källvretsslingan 15,2995000.0,68.0,3.0,3.0,4408.0,44044.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,44658.53658536585,0.04411764705882353,0,sköndal,central,5425907.446153847,,-0.36492890995260663
Glavagatan 31,2995000.0,81.0,3.0,1.0,5514.0,36975.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,46701.76192522561,0.037037037037037035,0,farsta,central,5425907.446153847,,-0.36492890995260663
Blekingegatan 38A,3495000.0,38.0,1.0,2.0,2913.0,91974.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.02631578947368421,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Sulitelmavägen 14A,2250000.0,41.5,2.0,1.0,3929.0,54217.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,71052.63157894737,0.04819277108433735,0,bromma,traneberg,5425907.446153847,,-0.36492890995260663
Sotingeplan 4,1995000.0,101.0,4.0,2.0,5963.0,19752.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,18290.04329004329,0.039603960396039604,0,spånga,tensta,5425907.446153847,,-0.36492890995260663
"SKÄFTINGEBACKEN 38, Vån 5/5",1595000.0,81.0,3.0,5.0,6817.0,19691.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,18290.04329004329,0.037037037037037035,0,spånga,tensta,5425907.446153847,,-0.36492890995260663
Askängsbacken 52,4750000.0,77.0,3.0,4.0,5399.0,61688.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61813.373118133735,0.03896103896103896,0,bromma,mariehäll,5425907.446153847,,-0.36492890995260663
"Öregrundsgatan 6, 1 tr",5395000.0,60.0,3.5,1.0,4008.0,89917.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.058333333333333334,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Nathorstvägen 21C,3250000.0,67.0,2.0,1.0,4733.0,48507.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.029850746268656716,0,skärmarbrink,hammarbyhöjden,5425907.446153847,,-0.36492890995260663
Kallforsvägen 13,2695000.0,74.0,3.0,1.0,4878.0,36419.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,40641.263940520446,0.04054054054054054,0,bandhagen,central,5425907.446153847,,-0.36492890995260663
Rusthållarvägen 159,2650000.0,60.0,2.0,3.0,5049.0,44167.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,58966.89497716895,0.03333333333333333,0,bagarmossen,central,5425907.446153847,,-0.36492890995260663
Rådmansgatan 77,4995000.0,44.0,2.0,1.0,1872.0,113523.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.045454545454545456,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Dalagatan 86E,3895000.0,38.0,1.0,3.0,2415.0,102500.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.02631578947368421,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Roslagsgatan 54, 2tr",6995000.0,75.0,2.0,2.0,3883.0,93267.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,102559.55397871262,0.02666666666666667,0,vasastan,sibirien,5425907.446153847,,-0.36492890995260663
Vattenledningsvägen 85,2495000.0,41.0,2.0,1.0,3010.0,60854.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.04878048780487805,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Bokbindarvägen 55,2195000.0,24.0,1.0,3.0,1862.0,91458.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59915.33396048918,0.041666666666666664,0,hägerstensåsen,central,5425907.446153847,,-0.36492890995260663
Alströmergatan 32U,4350000.0,49.0,2.0,3.0,2930.0,88776.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.04081632653061224,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Östhammarsgatan 72 A,4750000.0,41.0,2.0,6.0,2763.0,115854.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.04878048780487805,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Ålgrytevägen 122,3795000.0,74.7,4.0,9.0,4734.0,50803.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,40000.0,0.0535475234270415,0,bredäng,mälarhöjden,5425907.446153847,,-0.36492890995260663
Hagagatan 50,9395000.0,84.0,3.0,3.0,6860.0,111845.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03571428571428571,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Mellanbergsvägen 23,1995000.0,39.0,2.0,4.0,2993.0,51154.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61411.76470588235,0.05128205128205128,0,hökmossen,telefonplan,5425907.446153847,,-0.36492890995260663
"Olof Palmes Gata 12, 5 tr",3895000.0,39.0,1.5,5.0,1877.0,99872.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,109326.42487046632,0.038461538461538464,0,norrmalm,central,5425907.446153847,,-0.36492890995260663
Torsgatan 61,6750000.0,61.0,2.0,4.0,3086.0,110656.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03278688524590164,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Gävlegatan 36B, 7tr",5495000.0,48.0,2.0,7.0,4072.0,114479.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,105653.02144249513,0.041666666666666664,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
Fridhemsgatan 60,5995000.0,65.0,2.0,5.0,3269.0,92231.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,108156.95600475624,0.03076923076923077,0,kungsholmen,fridhemsplan,5425907.446153847,,-0.36492890995260663
Fendergatan 11,7400000.0,100.0,4.0,2.0,5044.0,74000.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.04,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
Filvägen 9,2695000.0,50.0,2.0,1.0,3387.0,53900.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61411.76470588235,0.04,0,hökmossen,telefonplan,5425907.446153847,,-0.36492890995260663
Luxgatan 37,3595000.0,45.0,2.0,1.0,3369.0,79889.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81997.54148740013,0.044444444444444446,0,lilla essingen,central,5425907.446153847,,-0.36492890995260663
Stureparken 11,4250000.0,36.0,1.5,1.0,1200.0,118056.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.041666666666666664,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Brahegatan 5,26166000.0,147.0,4.0,2.0,5143.0,178000.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.027210884353741496,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Varmfrontsgatan 4,2795000.0,77.0,3.0,1.0,5863.0,36299.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,37376.792876079126,0.03896103896103896,0,skarpnäck,central,5425907.446153847,,-0.36492890995260663
"Sturegatan 19, tr",8995000.0,80.0,3.0,1.0,5309.0,112438.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.0375,0,östermalm,villastan,5425907.446153847,,-0.36492890995260663
"Skrinvägen 9, 2,5tr",2495000.0,53.0,3.0,3.0,3831.0,47075.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,47832.512315270935,0.05660377358490566,0,gubbängen,central,5425907.446153847,,-0.36492890995260663
"Jungfrugatan 41B, bv",7995000.0,73.0,3.0,0.0,2938.0,109521.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.0410958904109589,0,östermalm,central,5425907.446153847,,-0.36492890995260663
"Rådmansgatan 79, 2tr",5995000.0,54.0,2.0,2.0,1872.0,111019.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.037037037037037035,0,vasastan,norrmalm,5425907.446153847,,-0.36492890995260663
"Norrtullsgatan 38, 2tr",4195000.0,45.0,2.0,2.0,3270.0,93222.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.044444444444444446,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Vattenledningsvägen 51, 2 tr.",2495000.0,35.0,2.0,2.0,3549.0,71286.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.05714285714285714,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Hägerstensvägen 118,5795000.0,66.0,3.0,0.0,4073.0,87803.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,84728.12365293429,0.045454545454545456,0,aspudden,central,5425907.446153847,,-0.36492890995260663
Tomtebobarnens Gata 7,5995000.0,99.5,4.0,1.0,6369.0,60251.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,62093.49593495935,0.04020100502512563,0,bromma,annedal,5425907.446153847,,-0.36492890995260663
Settergatan 3,13500000.0,113.5,5.0,1.0,5595.0,118943.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,101494.37600428495,0.04405286343612335,0,norra djurgårdsstaden,central,5425907.446153847,,-0.36492890995260663
"Folkungagatan 104, 2 tr",5950000.0,64.0,2.0,2.0,3575.0,92969.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.03125,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Segelflygsgatan 29, 3tr",2375000.0,71.0,3.0,3.0,5590.0,33451.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,37376.792876079126,0.04225352112676056,0,skarpnäck,central,5425907.446153847,,-0.36492890995260663
