link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,months_since_sale,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,price_to_income_ratio,log_size,log_price_per_sqm,log_monthly_fee,seasonal_price_trend,price_change_pct,monthly_price_change,predicted_price,price_delta
https://www.hemnet.se/bostad/lagenhet-2rum-kista-stockholms-kommun-kista-allevag-11-21410248,Kista alléväg 11,1650000,37.6,2.0,4,3168.0,43882.97872340425,"Kista, Stockholms kommun",True,True,,,2024-09-05 08:49:13.745573,kista,central,2024,9,4,0.05319148936170213,0,0.39421813403416556,30927.4714275923,76758.71351259395,53.35062725263513,3.653252276470785,10.689304583100062,8.06117135969092,77524.84182798317,,0.9067489730567821,-1970102.1255903787,-219.4001288236593
"https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-bellmansgatan-19,-2tr-21410259",Bellmansgatan 19,9900000,83.0,3.0,2,4295.0,119277.10843373495,"Stockholm, Stockholms kommun",False,True,,,2024-08-24 08:49:13.745573,stockholm,central,2024,8,3,0.03614457831325301,0,0.7884362680683311,104033.2312831002,76758.71351259395,95.16190046101372,4.430816798843313,11.68921309111146,8.3654396361887,77036.65097520345,,-0.46946677415226534,-10948376.447781466,-210.5896610887017
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-katarina-sofia-stockholms-kommun-rutger-fuchsgatan-9-21410292,Rutger Fuchsgatan 9,3895000,47.0,2.0,2,2877.0,82872.34042553192,"Södermalm - Katarina Sofia, Stockholms kommun",True,False,,,2024-08-28 08:49:13.745573,södermalm,katarina sofia,2024,8,3,0.0425531914893617,0,0.657030223390276,94305.73479728837,96286.56743233268,41.301836079983495,3.871201010907891,11.32506870225637,7.964850887447313,77036.65097520345,,-0.46946677415226534,-4392601.781284882,-212.77539874929096
"https://www.hemnet.se/bostad/lagenhet-3rum-maria-stockholms-kommun-fatburs-kvarngata-2,-1tr-21410312",Fatburs Kvarngata 2,3795000,56.5,3.0,1,5292.0,67168.14159292035,"Maria, Stockholms kommun",True,True,,,2024-08-29 08:49:13.745573,maria,central,2024,8,3,0.05309734513274336,0,0.6241787122207622,104777.38771446078,76758.71351259395,36.219647032450645,4.051784947803305,11.114969218559187,8.574140471857987,77036.65097520345,,-0.46946677415226534,-4522241.303076664,-219.16314369108468
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-hagagatan-17n-21410343,Hagagatan 17N,2995000,43.0,2.0,1,2271.0,69651.16279069768,"Vasastan - Odenplan, Stockholms kommun",True,False,,,2024-08-20 08:49:13.745573,vasastan,odenplan,2024,8,3,0.046511627906976744,0,0.9198423127463863,110199.03490104647,105944.39914763416,27.17809645691878,3.784189633918261,11.151269030997163,7.7284157798410416,77036.65097520345,,-0.46946677415226534,-3382577.4593105144,-212.9408166714696
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-hagagatan-12-21410442,Hagagatan 12,6895000,63.0,3.0,1,3912.0,109444.44444444444,"Vasastan - Odenplan, Stockholms kommun",True,True,,,2024-08-27 08:49:13.745573,vasastan,odenplan,2024,8,3,0.047619047619047616,0,0.6898817345597897,110199.03490104647,105944.39914763416,62.568606033540895,4.1588830833596715,11.603181479832102,8.272059622210412,77036.65097520345,,-0.46946677415226534,-7654879.636252281,-211.02073439089602
https://www.hemnet.se/bostad/lagenhet-2rum-bagarmossen-stockholms-kommun-sockenvagen-611-21393592,Sockenvägen 611,3495000,67.0,2.0,1,5416.0,52164.17910447761,"Bagarmossen, Stockholms kommun",True,True,,,2024-09-10 08:49:13.745573,bagarmossen,central,2024,9,4,0.029850746268656716,0,0.22996057818659657,55301.58918140658,76758.71351259395,63.198907151389484,4.219507705176107,10.86217048431854,8.597297435657898,77524.84182798317,,0.9067489730567821,-3931875.6979071507,-212.50001996873107
https://www.hemnet.se/bostad/lagenhet-3rum-lilla-essingen-stockholms-kommun-primusgatan-62-21410565,Primusgatan 62,8995000,90.0,3.0,8,6240.0,99944.44444444444,"Lilla Essingen, Stockholms kommun",True,False,,,2024-09-08 08:49:13.745573,lilla essingen,central,2024,9,4,0.03333333333333333,0,0.2956636005256242,80798.59722209876,76758.71351259395,111.32619017226983,4.51085950651685,11.512379760545095,8.738895704934043,77524.84182798317,,0.9067489730567821,-10290037.275579315,-214.39730156286063
https://www.hemnet.se/bostad/lagenhet-1rum-bromma-beckomberga-stockholms-kommun-follingbogatan-18-21374741,Follingbogatan 18,1195000,23.0,1.0,4,2851.0,51956.52173913043,"Bromma / Beckomberga, Stockholms kommun",True,False,,,2024-09-10 08:49:13.745573,bromma,beckomberga,2024,9,4,0.043478260869565216,0,0.22996057818659657,59633.26547636321,47579.29911313839,20.039150807088724,3.1780538303479458,10.858181774095305,7.955775781534187,77524.84182798317,,0.9067489730567821,-1644259.820221919,-237.59496403530704
https://www.hemnet.se/bostad/lagenhet-4rum-bromma-annedal-stockholms-kommun-dartanjangs-gata-48-21410563,Dartanjangs Gata 48,4995000,100.0,4.0,3,6229.0,49950.0,"Bromma - Annedal, Stockholms kommun",True,True,,,2024-08-22 08:49:13.745573,bromma,annedal,2024,8,3,0.04,0,0.8541392904073587,59633.26547636321,52801.6786596094,83.76197345724535,4.61512051684126,10.818797803896322,8.737131611781498,77036.65097520345,,-0.46946677415226534,-5594715.439663389,-212.00631510837616
